months_as_customer,age,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
431,54,1000,1372.27,436547,17600,0,13,3,2,3,63240,10540,10540,42160,1997,-2.2143672631258475,-0.03579222749957701,0.6417101233440203,-0.35641600560820186,0.19218116254451986,0.14619941927235214,-0.17018405188157906,0.13147344038372216,-0.16809749041776575,0.5135179438351938,-0.24497667672662807,0.13959247719378667,0.1660156789860182,-0.36197835213329044,0.2824992089885914,-0.9791888072693384,-0.19685338731073349
120,35,1000,1425.54,475847,78300,0,22,3,2,0,51210,11380,5690,34140,2010,-2.186890071294461,0.08207514232659414,0.4053067900457982,-0.36257863075220204,0.01558898751215361,0.194590580022117,-0.2283146053756092,0.052617286638867576,0.0024898376298323477,-0.21383855951387254,-0.34390570554297195,-0.0001646432853992033,0.28733468617100355,-0.04494179010451514,0.06738773534262343,-0.8287890745051216,-0.06334851678665243
116,31,500,1194.83,603733,28600,0,23,1,0,0,44200,4420,8840,30940,1997,-2.216329919685232,-0.4567378127241476,-0.31797315632142964,-0.5637329030019004,0.11369302491364743,0.028570840340359373,-0.29750744284036124,-0.13487032152707645,-0.32421436908247303,-0.36361568563467583,0.10286645685754259,-0.08534386245746617,-0.31663346848651047,-0.20584815631866338,-0.3333265228077273,0.056978952903197794,-0.1345607987789527
163,37,500,1178.95,441370,0,-67300,20,1,2,3,49400,4940,9880,34580,2005,-1.8174199739902799,-1.0644209791423276,-0.010809528218723951,-0.3908548339399269,-0.7832227316226764,-0.48084202740967524,0.5276222603041542,0.2498130498747202,0.10493426429943084,-0.02662069683761588,0.4975530538286844,-0.21294844803457755,-0.5335138914264387,0.8596800456397491,0.3819220546886135,0.29839135293355734,-0.6698128061805454
81,25,500,920.3,461958,51000,-67900,11,3,1,0,73920,13440,6720,53760,2003,-1.8100600118925871,-0.5574476066715853,-0.32262699094162295,-1.0623512548302951,-0.36927217114770183,-0.2249129512212803,-0.3811620492392527,0.11904297576782664,-1.0525267151069801,0.5252819072013567,-0.35384317549421396,-0.19718637208556938,0.1415187679325019,-0.27464617792688334,-0.5292695475050719,-0.11068119680965183,-0.26713439129009486
271,40,1000,1251.65,433683,71200,0,6,1,0,0,3080,560,280,2240,2012,-1.9606939028253683,-0.158864155937229,0.6828283510480139,-0.023804863224871724,0.4970243411118437,0.1116818167722166,0.11121118875189222,0.14454396167284073,0.2940844965420045,-0.04834613247963808,0.6638412922000768,-0.22044620064395296,-0.04117325753822029,-0.22974683941380938,0.5655235493078743,-0.2653081059718768,0.4972569054269882
99,32,1000,1058.21,618655,0,0,17,1,1,1,41130,4570,4570,31990,1999,-1.7457830095727358,-0.4574097303958004,-0.7235827389801113,-0.27701863908084695,-0.4827997865994358,-0.24935626856778353,0.37126901564637055,-0.24975000071673117,0.8016377595517707,-0.29955200859122144,-0.28432708763461423,-0.4003178894015103,0.13332545345029656,0.33105144020989263,-0.3558360400918704,0.560931163737362,-0.534552599859644
69,24,500,1418.5,614948,0,0,23,3,0,0,63300,12660,6330,44310,2012,-2.3090654421161614,-0.4700599374610054,-0.22633762179253436,-0.5800865174981478,0.11280812350774985,-0.1950914286896397,0.0089436853574834,0.18230190869214014,-0.7776914416896998,0.02003251971726611,0.07811408520764472,-0.38514274954677724,0.25194132333341845,0.49664646130505785,0.20560037280973462,0.22928784260547913,-0.19538729950827877
225,41,2000,1103.58,475292,41200,-36200,20,3,2,2,70400,6400,12800,51200,2011,-2.2138765989860008,0.4595862986977404,-0.0025161802103914306,0.14734341192221487,-0.08537709144886138,0.028536527848075793,-0.25915010230579066,-0.06135371980213877,-0.12234155826250985,0.27255194768520125,-0.4721128564634851,0.14716950510655807,0.051523398226142714,0.12195752180585889,-0.022687156777817644,-0.052988029758914146,-0.19832559813938255
421,57,2000,1206.26,459955,69900,0,22,3,0,0,78500,15700,7850,54950,2015,-2.1736421395186136,-0.4761888270065236,-0.2556300625146297,-0.6353355292556127,0.32667224200448003,0.017100438145201336,-0.16067936817863837,0.39344499725321486,-0.5984547146565333,0.008132021076071458,-0.163313685864114,-0.11585191437157225,0.29384281679154833,-0.11711079706955724,0.21769234080626254,0.36611728750138073,0.5482614569862311
194,34,1000,1193.45,464743,0,0,11,1,2,1,58800,11760,5880,41160,1997,-2.1456742835473803,0.5332899197366653,-0.29934617797514357,0.5847268120551058,-0.13551090254777007,-0.23235622097280764,0.4025102478177001,-0.28798676093669295,0.2594816009333322,-0.08440012406994192,0.18170753667808015,0.4755807532481614,0.3764303676348184,-0.259952188730729,-0.02427876364672904,0.7467172076628517,-0.5869091450682291
293,49,2000,1239.06,439360,34900,0,19,1,1,1,57310,5210,10420,41680,2002,-2.227615194901694,0.6180300267124444,-0.08566195627407498,0.05007356779623319,-0.17401344018437426,-0.2135634583900802,-0.05400579872548957,-0.3106485997891369,-0.23419217869971076,-0.43759046849491096,0.026294718966535926,-0.21893006648371457,0.21393077908815206,-0.5540851209433729,-0.5626334291090392,0.6003596380702896,-0.027560404045238462
43,43,500,1320.39,604861,0,0,16,1,2,1,79970,7270,21810,50890,1996,-2.1726608112389214,0.39450669168278596,0.20137015238658013,-0.158682891270895,0.28618245886222854,-0.06612859763023145,-0.08879217663268685,0.008872300908962407,-0.42095043362455664,0.05615690529515244,0.014549794232541184,-0.2949123722941327,-0.08816199782139603,-0.9372513008740362,0.43131259196547367,1.0343252359299269,-0.080712121215154
166,38,2000,1588.55,435758,59600,-32100,8,1,0,0,40320,5760,5760,28800,2001,-2.1103464654784547,0.13290312148327815,0.17715604178167166,0.26996811646299523,0.24820207923445275,0.08537932015892555,0.024847417889879275,-0.15542060369925859,0.5992576676846855,0.2676709070707724,0.43560156121265264,0.6272567428937821,0.173719774999876,-0.5082075916087905,-0.35882897136660286,-0.21898046354083694,-0.37490728633904147
107,31,2000,1374.22,470603,62000,-63100,16,1,0,3,51260,9320,9320,32620,2002,-2.2801162578652363,-0.11845215636635455,0.3293166047972573,0.1865007832579717,-0.1319541686252773,0.14765908288151244,0.46649326438015315,0.10085755738877623,-0.14283351555974488,0.10474726024289552,0.44659718128868015,-0.5755131679718481,0.04608265228364593,-0.1842237748560296,-0.321253662295537,0.06821560954607553,-0.0478111755169246
300,49,1000,1441.21,609322,0,0,3,1,1,0,7080,1180,1180,4720,2001,-1.8120226684519734,0.3022582565817899,0.39149492792639107,-0.08172075983832688,0.3215186724506499,0.07945993669920168,-0.21669917919677675,-0.2672043885749141,-0.015972913399072457,-0.3410240542388531,0.44902018480950845,-0.03933243965484773,-0.14229960525960203,-0.5963911411081912,-0.08428608577971794,-0.5464459299699638,0.25889861753383653
134,36,1000,1497.41,613842,14100,-44500,17,3,2,0,77200,9650,9650,57900,1996,-2.1525435815052276,0.10312135602040726,0.11766805945717244,0.43238541703673594,0.12102855941909094,0.2695376555267368,0.03447752610777539,-0.018460942615936615,0.6488797138246699,0.12891821707076706,-0.023053848210125617,0.799273790615159,0.09860866554803677,0.10051252308235847,0.2684023482237202,-1.0399938446965673,0.1673333700803381
94,32,1000,1414.74,464691,0,0,19,1,1,3,2400,300,300,1800,2014,-1.873355685932747,-0.7908918563631462,0.016398367876030294,-0.37041459568012935,0.542802248140189,0.1978245400156927,0.0014916050836863226,0.19806478657326376,-0.018035549825742677,-0.2624435562655586,0.2871190468407029,-0.15279457808867278,-0.10899415116084366,0.24847552858386424,-0.2695534816622007,-0.5990312139121361,0.305459217561429
91,26,1000,1022.46,444896,52700,0,15,3,0,2,74200,7420,7420,59360,1996,-2.233012500440002,0.3708127216690764,0.13827441351711148,0.05243477746366564,0.2101344455096698,0.19321204778830292,0.038545483133251825,0.24418432603708107,-0.628073236858372,0.03883204122605207,0.07504411248367858,-0.17724143425552616,0.44563966893110907,-0.521358777715244,0.15104304673169677,0.4803246374483874,0.6515232216395335
175,36,500,1185.44,437580,44900,-52500,15,3,2,1,42680,3880,7760,31040,2006,-2.1049491599401473,0.38613217888359247,-0.07627821107781117,0.49539028389539685,-0.3333513758388112,0.01032915515013942,0.10658891890485592,0.1760409589454539,-0.1268863760242462,0.2629429223748626,-0.42576193151450026,0.16765792534062893,-0.0413586160765233,0.12090782331044649,0.2757436082167782,0.07235235747025587,0.10378124580197323
309,47,500,1527.95,611322,69400,0,15,4,0,1,77800,15560,15560,46680,2002,-2.1314450234918407,0.35522470922935645,-0.23392276609403695,0.46001898354176257,-0.22187504788713747,0.04819145629505704,0.12046263000292555,0.4968308219330618,-0.07700497265423789,0.5758093616703553,0.026997292049219447,0.4782966195856626,0.6184223788806137,-0.049757947773649946,-0.06331354891587124,-0.04586803714535498,-0.14277919516118073
156,37,500,1080.13,606290,0,-61000,15,3,0,3,41490,4610,4610,32270,2001,-2.053920089396144,0.28576557748540776,-0.08656375654142738,0.23590200077371273,-0.38437058454891343,0.40038666208619306,-0.025199825805920912,0.1757545495063377,0.24035836602753133,0.15838550727669284,-0.41595824236365964,0.37360595525561147,0.33719387812360313,0.34154761012439694,1.060033080183767,0.35257514857008365,0.289492243010936
163,33,500,1240.47,472573,35300,0,11,3,1,1,77110,0,14020,63090,2014,-2.0946452130033775,-0.31016892896255166,-0.38536338910947,-0.8617681249049084,0.031235438079430147,-0.2575982362932683,-0.1534098460078193,0.35797806196591736,-0.36945278926035197,-0.14981283892569597,-0.0842412348516221,0.2827318403597729,0.540534413494587,0.0684042357678673,0.722062109909338,-0.0037588251507414128,0.38632811068382145
230,39,1000,904.7,454530,68600,-22300,0,1,1,3,74200,14840,14840,44520,2002,-1.789942782158893,0.09953259941336223,0.31314375380558657,-0.17607607993255328,-0.1613142527948195,0.0391436120336086,0.09643428123636816,-0.6841010215365407,-0.43348826860628353,0.37717423714029097,0.2105539417319163,-0.9864900508112493,-0.027697818005559482,-0.34654104302150845,-0.8221746585013945,0.8564645656432045,0.3404698808083145
285,44,1000,1594.45,452747,0,0,17,2,2,3,55680,6960,6960,41760,2006,-2.0843412660666067,0.3865172521780738,0.05850527968789494,-0.030297365881684395,0.13527048371265527,-0.4293221490802129,-0.14123016651469703,0.21651846919994874,0.0987302782485202,0.3189558290005922,0.29418036371980044,0.7378113526221047,0.7007999768239103,-0.2641549225116371,0.09415261246418347,-0.31482943657155477,-0.19549115635862768
456,60,1000,766.19,612260,0,0,6,1,0,3,5060,460,920,3680,2007,-2.061280051493837,0.6479587915165297,0.07440024287745507,-0.12127818152686584,0.23827416362959827,0.39020368635259417,-0.6083945067748325,0.2642581170391035,0.168166933408231,-0.2858299081999963,-0.7616568660005603,-0.15225226482880794,-0.2726686724070983,-0.30586538025022303,0.6389953981914986,-0.32634169465825635,0.7153929877717193
132,32,2000,1106.84,464362,43100,-31900,21,1,1,1,5600,1120,560,3920,2005,-1.990133751216139,0.2672335621145707,-0.15331534356642787,1.028180659011914,-0.05385463999307627,0.3953483248508832,0.31609585985425187,0.12395273383205485,0.6692394545146733,-0.2654457476321108,-0.37673408898525346,-0.2178706126908286,-0.2595711349710668,0.9376589704768711,0.15462148543839033,-0.1435231477918271,0.0982748056802551
339,48,500,1698.51,444378,0,0,18,3,2,1,51840,8640,8640,34560,2001,-2.1667728415607668,0.061531200385573526,-0.02894959213991027,0.08945345484587486,-0.44573633096777143,0.24946035681564274,0.18223757571316748,-0.1447599989410705,0.2976071835550996,0.18175695277066595,-0.19832631300470105,0.313150105264643,0.33521533469152,0.16076470244755087,0.0092416197827596,-0.20566546569186517,-0.324386523761513
244,40,2000,1304.67,605408,0,-45000,5,3,1,1,61490,5590,11180,44720,2001,-1.8625610748561283,-0.44696232666688973,-0.704887918966214,-0.30462974029811263,-0.45309845822670836,0.2140875083086091,0.14750460179883987,-0.4531619194038243,-0.4260633920045508,0.7227761705770813,-0.16963041371157273,-0.21087459551550403,0.6206077584970584,0.6529953423719753,-0.5378071659913826,0.3172682926464029,0.6162144544788379
120,34,1000,1056.71,464630,77900,0,3,1,2,1,3770,580,580,2610,2002,-1.8836596328695168,-0.6132466999496975,-0.07902123113603048,-0.5594194491397412,0.5292158104785962,0.09914930178146547,-0.24398445949502975,0.1489490961844499,0.15048281854367826,-0.523189898369729,0.17417150774241508,-0.12445041787914544,-0.2282836457908347,0.012518485685857839,-0.11070008188026617,-0.4726583362398983,0.31642610221558115
4,29,500,1381.88,433153,0,-77800,4,1,0,2,4200,840,420,2940,2008,-1.5465733687951833,0.14733772197683462,-0.16509433629001455,0.22662907041658165,-0.9006394507033845,0.341866279537432,0.24604680506964932,-0.3195798067750186,0.020339422620188348,0.41529051533699385,0.07234068142610985,-0.0721464049572785,0.09153430118945698,-0.2925463188676797,-0.7605833734642002,-0.06344788438764734,0.21221570395678185
286,47,500,1386.93,457130,54100,-77600,15,3,0,0,65800,13160,6580,46060,2001,-2.180020773336614,-0.38374366251536096,-0.6984220433959483,-0.09472203455686377,-0.08674267745352703,-0.1348580585534624,0.003059327924781306,0.4386456997655469,0.105180943803153,-0.08108011305969255,-0.05158025623686251,0.4046041075270858,0.6547559595751042,0.9476109014212344,0.03289710121821948,-0.050589865765006625,-0.06431873944454422
299,42,2000,1437.33,450339,25000,0,13,1,1,3,70400,12800,12800,44800,2000,-2.2055353086086162,0.21305731385240867,0.3051382474625521,0.02759729933562369,0.1842395393136457,0.4390721723658393,-0.14668989649783615,0.37819408491753065,0.2169843632308858,-0.23932941803730673,-0.5738208594778844,-0.6335641318717895,-0.3126723118562853,0.20915747859587033,0.6073952576873162,0.26121553504942363,0.4182228402486231
65,29,2000,1441.6,472223,0,0,21,3,0,0,62900,6290,12580,44030,1998,-1.791414774578432,-0.23451464078699005,0.621272058786197,-0.4738795174349271,-0.45521184713095936,0.30712633663814715,-0.1209510221514158,0.5482634578777867,-0.029832544317586602,0.585951254160475,-0.6645713123149497,-0.4182847306580604,0.026029836429982023,-0.1861756202586198,-0.10922954265170441,-0.6642187231877551,0.042445151281598315
193,41,500,847.03,438555,0,0,1,1,1,0,112320,17280,17280,77760,2011,-2.1967033540913845,0.11819462294092205,0.37667212334577993,0.10083564996803836,0.3952772911927828,0.017283725583697326,-0.1254993304999807,0.15913073897044067,-0.3340188041462128,-0.37789293634069276,-0.26585724492321583,-0.7021572800252598,-0.8173696163038775,-0.06932888157755415,0.033909347225663425,0.7803193646050616,-0.48913957476428743
211,35,500,1040.75,445601,0,0,1,1,1,1,42000,7000,7000,28000,2011,-2.1702074905396906,0.205918611733647,0.1345784643262024,-0.07113553079919849,-0.12380725668302134,-0.19193504461777824,0.06315910334465472,0.5417849024912194,0.2642570166959275,-0.013027956307278207,-0.030601001001811724,-0.021650508967227016,0.319833268834874,-0.5706791752904228,-0.18606842383275032,0.3331272588254127,-0.5139510334688383
85,27,2000,1174.14,602416,50400,-61500,14,4,0,0,59070,10740,5370,42960,2012,-2.165791513281074,0.08499155730447859,0.02023063595694241,0.584577271473773,-0.3390026604170408,-0.03325402545797212,0.5364192481121686,0.3034437057407217,0.20027483676744567,0.4935410263766644,0.4074387816006917,0.18829209154928137,0.6629800235290946,0.35982751773872185,-0.09357832899501622,0.006220251444138604,0.1300656293752217
430,59,2000,1326.62,477310,0,0,19,3,0,3,81800,16360,8180,57260,1998,-1.828705249206742,0.052600958290419955,0.25465770585676484,0.377142355306584,-0.22942111238514423,0.2142606436757334,0.31298081974312325,-0.5717972331032747,0.16480599662034395,0.4044055723493663,-0.1985040328384868,-0.2619131014297792,0.3966613342063673,0.8339098645892893,-0.05018184049485558,-0.27769650239122656,0.4124960852580402
475,57,500,1216.56,436522,67400,-83200,20,1,0,2,78000,6500,13000,58500,2000,-2.235465821139233,0.5028331954167381,-0.16415174334332236,0.6333375398724056,-0.05376404817531859,0.477345935554518,0.04763311719988407,-0.3283560426785001,0.08590946645205319,-0.12360000426880889,-0.5474592911768844,-0.31472151938978876,-0.23987826281009444,0.35029603055027864,-0.8637122197341398,0.3439746812345438,0.274884791001463
156,32,500,1479.48,444413,0,0,15,1,1,3,74690,6790,13580,54320,2008,-2.099061190261992,0.3042836186775278,-0.0823471283989983,0.9818397897802787,0.10439890678151342,-0.3386419494388352,0.18134037490938384,0.09907228188890752,0.31870683073803674,-0.03643057497338564,0.41258248877807624,0.011765319101760747,-0.12686639417317094,0.23084539220439668,-0.35529410815279544,0.48162148517963893,-0.31076988365345404
122,34,1000,1220.71,603639,58600,-28700,5,1,2,1,8190,1890,1260,5040,2013,-1.9106461605610567,-0.10965178694693398,-0.7644348708202773,0.28465196236553664,0.2548121848031689,0.02505187346402933,0.18697409674262472,-0.21150932218011842,0.1301873428905422,-0.6149796690603517,0.1272009332807709,0.2210445707874937,-0.013151251236052486,0.8110608741234009,-0.351417154405829,-0.10336320709588143,0.24871822456683673
460,57,2000,1567.37,602514,62500,0,10,1,2,3,58300,5830,11660,40810,2014,-2.194740697532,0.5055221904972166,0.14900723807759048,0.02335231146656013,0.26285327083780907,0.10574185820774698,-0.5050416562751306,-0.0359459045839135,0.02252262764476586,-0.5578287335688656,-0.5619789504988643,-0.5067745104200987,-0.41557280958089293,0.0349381726835816,-0.11835539353437652,0.14533519113046942,-0.08179974766611552
103,33,1000,969.88,614385,0,0,21,1,1,0,76920,12820,6410,57690,2002,-1.8139853250113562,-0.8905719025984492,-0.24300320569237768,0.07849402851769069,-0.72543315735999,-0.0929505856453707,0.5803491761386725,-0.36286401846217603,0.5562427072746469,0.09924679887852678,0.4993299647873373,0.3618785327082089,-0.4428444203804782,0.8304208021528905,0.19000425921668934,-0.32429047395803057,-0.2454978115180357
